freq
0.04
0.04
0.04
0.12
0.08
0.04
0.04
0.32
0.08
0.16
0.16
0.38
0.32
0.04
0.04
0.28
0.12
0.04
0.04
0.22
0.04
0.02
0.04
0.04
0.14
0.22
0.08
0.56
0.38
0.12
0.28
0.2
0.38
0.24
0.46
0.04
0.36
0.0
0.08
0.06
0.04
0.08
0.0
0.02
0.08
0.1
0.12
0.12
0.02
0.04
0.12
0.08
0.06
0.08
0.02
0.0
0.02
0.06
0.02
0.04
0.08
0.08
0.14
0.12
0.0
0.14
0.0
0.02
0.06
0.0
0.0
0.0
0.16
0.08
0.12
0.14
0.0
0.0
0.06
0.04
0.04
0.3
0.0
0.16
0.06
0.04
0.26
0.1
0.08
0.08
0.06
0.18
0.12
0.04
0.0
0.0
0.0
0.04
0.06
0.08
0.04
0.06
0.22
0.24
0.34
0.04
0.06
0.04
0.02
0.04
0.02
0.08
0.08
0.06
0.06
0.08
0.0
0.0
0.0
0.0
0.02
0.04
0.06
0.02
0.04
0.06
0.2
0.02
0.02
0.04
0.0
0.04
0.06
0.04
0.0
0.0
0.0
0.06
0.12
0.18
0.04
0.04
0.06
0.02
0.06
0.06
0.12
0.06
0.12
0.02
0.02
0.12
0.12
0.1
0.06
0.04
0.02
0.06
0.14
0.28
0.4
0.8
0.94
0.94
0.74
0.06
0.08
0.18
0.02
0.08
0.2
0.4
0.08
0.08
0.08
0.08
0.14
0.06
0.1
0.06
0.0
0.06
0.04
0.04
0.02
0.18
0.34
0.48
0.06
0.02
0.04
0.06
0.04
0.0
0.02
0.04
0.06
0.04
0.08
0.06
0.04
0.02
0.04
0.06
0.12
0.02
0.14
0.4
0.52
0.06
0.0
0.18
0.08
0.12
0.14
0.02
0.1
0.04
0.02
0.1
0.12
0.02
0.1
0.02
0.06
0.02
0.02
0.02
0.08
0.04
0.06
0.04
0.06
0.1
0.04
0.1
0.18
0.1
0.02
0.04
0.12
0.02
0.04
0.08
0.02
0.08
0.18
0.12
0.04
0.04
0.04
0.06
0.02
0.02
0.18
0.18
0.04
0.04
0.04
0.14
0.14
0.02
0.0
0.0
0.0
0.0
0.04
0.0
0.02
0.04
0.06
0.04
0.06
0.02
0.04
0.04
0.0
0.08
0.0
0.04
0.0
0.06
0.02
0.02
0.04
0.06
0.08
0.06
0.08
0.1
0.26
0.08
0.1
0.08
0.26
0.06
0.02
0.08
0.04
0.12
0.46
0.42
0.06
0.0
0.0
0.0
0.02
0.04
0.12
0.02
0.04
0.04
0.04
0.04
0.1
0.08
0.12
0.06
0.26
0.14
0.18
0.08
0.14
0.0
0.08
0.0
0.02
0.04
0.04
0.1
0.24
0.06
0.18
0.06
0.02
0.04
0.02
0.04
0.06
0.06
0.02
0.04
0.04
0.04
0.04
0.04
0.06
0.12
0.28
0.02
0.08
0.04
0.0
0.0
0.02
0.06
0.04
0.02
0.0
0.06
0.06
0.02
0.0
0.22
0.26
0.02
0.04
0.42
0.36
0.24
0.26
0.52
0.36
0.08
0.1
0.02
0.0
0.04
0.04
0.0
0.08
0.04
0.04
0.08
0.14
0.0
0.12
0.1
0.06
0.0
0.02
0.02
0.02
0.06
0.26
0.02
0.16
0.02
0.06
0.06
0.04
0.04
0.18
0.12
0.34
0.56
0.32
0.3
0.3
0.04
0.04
0.06
0.2
0.2
0.04
0.02
0.0
0.02
0.0
0.0
0.0
0.02
0.1
0.0
0.02
0.04
0.06
0.04
0.02
0.06
0.04
0.04
0.02
0.0
0.04
0.1
0.04
0.22
0.04
0.1
0.14
0.22
0.3
0.1
0.12
0.06
0.1
0.02
0.12
0.06
0.04
0.04
0.04
0.08
0.06
0.06
0.02
0.0
0.26
0.14
0.06
0.04
0.1
0.02
0.02
0.06
0.06
0.12
0.02
0.04
0.46
0.06
0.22
0.02
0.02
0.06
0.1
0.22
0.12
0.14
0.14
0.4
0.36
0.1
0.02
0.04
0.0
0.1
0.14
0.22
0.14
0.06
0.02
0.02
0.04
0.0
0.46
0.24
0.04
0.06
