freq
0.26
0.3
0.12
0.04
0.22
0.22
0.3
0.16
0.2
0.24
0.2
0.66
0.12
0.18
0.22
0.16
0.22
0.24
0.18
0.16
0.18
0.38
0.26
0.18
0.2
0.26
0.2
0.22
0.2
0.18
0.4
0.48
0.24
0.18
0.24
0.18
0.28
0.24
0.24
0.36
0.18
0.26
0.34
0.32
0.36
0.26
0.18
0.22
0.18
0.22
0.0
0.38
0.3
0.2
0.18
0.2
0.28
0.14
0.34
0.22
0.22
0.26
0.24
0.16
0.14
0.22
0.14
0.18
0.52
0.42
0.2
0.26
0.24
0.32
0.0
0.26
0.34
0.44
0.2
0.22
0.56
0.16
0.22
0.28
0.28
0.2
0.32
0.4
0.28
0.12
0.16
0.34
0.28
0.16
0.16
0.16
0.22
0.2
0.18
0.2
0.42
0.54
0.18
0.34
0.5
0.26
0.18
0.62
0.14
0.2
0.28
0.28
0.36
0.18
0.24
0.34
0.3
0.2
0.24
0.34
0.26
0.22
0.14
0.42
0.22
0.18
0.3
0.22
0.18
0.22
0.12
0.2
0.28
0.3
0.24
0.18
0.18
0.34
0.46
0.18
0.28
0.24
0.16
0.12
0.18
0.2
0.2
0.1
0.22
0.28
0.2
0.34
0.2
0.32
0.24
0.2
0.16
0.16
0.22
0.3
0.22
0.38
0.26
0.22
0.32
0.22
0.38
0.26
0.38
0.28
0.3
0.12
0.3
0.22
0.26
0.7
0.14
0.14
0.16
0.3
0.42
0.2
0.18
0.36
0.16
0.24
0.08
0.26
0.22
0.16
0.4
0.4
0.24
0.6
0.2
0.22
0.2
0.38
0.16
0.22
0.2
0.52
0.22
0.22
0.24
0.22
0.16
0.36
0.36
0.18
0.18
0.28
0.2
0.18
0.22
0.14
0.24
0.2
0.14
0.36
0.2
0.26
0.18
0.12
0.22
0.24
0.12
0.3
0.36
0.22
0.2
0.2
0.34
0.16
0.18
0.18
0.26
0.2
0.18
0.38
0.38
0.2
0.24
0.22
0.14
0.16
0.34
0.24
0.18
0.16
0.22
0.18
0.08
0.18
0.26
0.44
0.22
0.28
0.08
0.24
0.12
0.14
0.16
0.24
0.2
0.24
0.68
0.22
0.26
0.2
0.14
0.22
0.26
0.22
0.18
0.58
0.22
0.42
0.12
0.3
0.34
0.16
0.16
0.3
0.14
0.24
0.44
0.26
0.2
0.2
0.14
0.18
0.16
0.14
0.12
0.28
0.18
0.26
0.26
0.22
0.18
0.18
0.28
0.2
0.28
0.12
0.3
0.14
0.22
0.2
0.26
0.42
0.18
0.26
0.22
0.18
0.3
0.16
0.26
0.26
0.16
0.18
0.14
0.2
0.14
0.28
0.24
0.5
0.22
0.24
0.28
0.28
0.3
0.38
0.26
0.12
0.14
0.36
0.24
0.24
0.16
0.22
0.16
0.36
0.32
0.14
0.3
0.16
0.26
0.16
0.56
0.46
0.24
0.16
0.16
0.18
0.26
0.2
0.4
0.48
0.24
0.26
0.22
0.18
0.22
0.2
0.22
0.16
0.44
0.42
0.2
0.34
0.24
0.18
0.4
0.22
0.2
0.36
0.42
0.52
0.2
0.3
0.2
0.24
0.24
0.2
0.2
0.22
0.24
0.06
0.18
0.26
0.2
0.22
0.3
0.32
0.22
0.3
0.16
0.2
0.22
0.2
0.16
0.34
0.64
0.36
0.2
0.4
0.24
0.28
0.26
0.38
0.2
0.16
0.26
0.2
0.24
0.38
0.24
0.22
0.18
0.14
0.2
0.3
0.18
0.22
0.22
0.4
0.18
0.24
0.28
0.28
0.24
0.3
0.22
0.82
0.28
0.14
0.2
0.38
0.38
0.18
0.26
0.2
0.32
0.2
0.18
0.66
0.16
0.36
0.18
0.4
0.18
0.2
0.2
0.26
0.1
0.22
0.32
0.28
0.24
0.22
0.14
0.22
0.3
0.16
0.22
0.2
0.02
0.22
0.26
0.2
0.18
0.22
0.22
0.22
0.18
1.0
0.6
0.22
0.16
0.28
0.22
0.3
0.44
0.3
0.2
0.18
0.32
0.2
0.16
0.26
0.62
0.24
0.32
0.32
0.28
0.22
0.16
0.2
