freq
0.06
0.06
0.02
0.3
0.1
0.04
0.1
0.04
0.12
0.14
0.08
0.68
0.04
0.06
0.1
0.08
0.08
0.04
0.04
0.12
0.04
0.3
0.06
0.02
0.1
0.08
0.1
0.02
0.08
0.08
0.2
0.38
0.06
0.04
0.18
0.16
0.1
0.1
0.04
0.22
0.06
0.1
0.38
0.22
0.16
0.14
0.06
0.14
0.06
0.04
0.0
0.38
0.14
0.1
0.08
0.12
0.1
0.04
0.26
0.1
0.08
0.12
0.14
0.02
0.12
0.04
0.08
0.06
0.48
0.32
0.04
0.04
0.02
0.18
0.0
0.06
0.28
0.24
0.0
0.1
0.62
0.02
0.08
0.16
0.08
0.12
0.2
0.2
0.2
0.02
0.04
0.22
0.28
0.1
0.04
0.02
0.16
0.1
0.1
0.1
0.26
0.6
0.1
0.16
0.52
0.04
0.08
0.66
0.0
0.04
0.16
0.04
0.24
0.1
0.04
0.14
0.12
0.12
0.02
0.22
0.06
0.06
0.04
0.28
0.06
0.04
0.26
0.1
0.04
0.16
0.04
0.04
0.22
0.22
0.1
0.04
0.06
0.06
0.32
0.04
0.16
0.22
0.06
0.08
0.04
0.08
0.08
0.04
0.08
0.24
0.12
0.18
0.06
0.18
0.12
0.02
0.08
0.04
0.08
0.18
0.06
0.32
0.06
0.1
0.16
0.08
0.3
0.12
0.16
0.18
0.22
0.06
0.14
0.06
0.12
0.72
0.02
0.1
0.16
0.16
0.38
0.14
0.12
0.24
0.12
0.12
0.04
0.06
0.18
0.16
0.3
0.36
0.12
0.58
0.12
0.0
0.06
0.24
0.04
0.12
0.04
0.46
0.04
0.08
0.1
0.08
0.04
0.32
0.2
0.02
0.08
0.18
0.12
0.08
0.08
0.02
0.16
0.06
0.02
0.3
0.08
0.04
0.08
0.06
0.1
0.06
0.06
0.1
0.16
0.06
0.08
0.02
0.36
0.06
0.04
0.0
0.18
0.08
0.06
0.22
0.3
0.06
0.08
0.1
0.04
0.06
0.24
0.14
0.1
0.04
0.06
0.06
0.0
0.02
0.24
0.36
0.02
0.08
0.12
0.14
0.06
0.06
0.04
0.1
0.08
0.08
0.76
0.06
0.02
0.04
0.04
0.08
0.1
0.16
0.04
0.56
0.06
0.46
0.08
0.06
0.22
0.08
0.12
0.2
0.04
0.1
0.28
0.08
0.04
0.04
0.1
0.14
0.04
0.06
0.16
0.18
0.06
0.16
0.14
0.08
0.06
0.08
0.04
0.12
0.16
0.04
0.3
0.1
0.08
0.1
0.1
0.4
0.1
0.12
0.08
0.02
0.08
0.04
0.12
0.08
0.02
0.04
0.04
0.04
0.06
0.02
0.08
0.34
0.1
0.14
0.08
0.18
0.22
0.22
0.2
0.1
0.14
0.22
0.02
0.08
0.04
0.06
0.04
0.26
0.1
0.08
0.14
0.12
0.08
0.12
0.58
0.22
0.1
0.06
0.08
0.08
0.18
0.06
0.4
0.4
0.18
0.14
0.04
0.06
0.14
0.08
0.16
0.02
0.44
0.46
0.06
0.2
0.14
0.0
0.26
0.1
0.1
0.24
0.3
0.28
0.08
0.14
0.12
0.18
0.0
0.06
0.08
0.12
0.18
0.3
0.12
0.08
0.06
0.1
0.24
0.3
0.06
0.2
0.04
0.1
0.04
0.02
0.02
0.26
0.58
0.24
0.06
0.44
0.14
0.16
0.06
0.2
0.04
0.0
0.14
0.04
0.1
0.22
0.08
0.04
0.06
0.06
0.0
0.18
0.02
0.06
0.12
0.36
0.1
0.14
0.04
0.16
0.2
0.18
0.1
0.82
0.16
0.04
0.06
0.4
0.24
0.02
0.16
0.06
0.16
0.1
0.1
0.58
0.06
0.16
0.08
0.22
0.0
0.0
0.02
0.16
0.02
0.04
0.28
0.06
0.1
0.08
0.18
0.08
0.22
0.08
0.08
0.06
0.0
0.06
0.14
0.08
0.1
0.18
0.14
0.08
0.14
1.0
0.54
0.12
0.06
0.06
0.08
0.06
0.2
0.14
0.08
0.08
0.32
0.1
0.06
0.1
0.52
0.26
0.18
0.06
0.04
0.08
0.04
0.1
