freq
0.22
0.22
0.06
0.14
0.16
0.1
0.26
0.12
0.28
0.1
0.3
0.56
0.14
0.16
0.08
0.14
0.22
0.24
0.04
0.12
0.16
0.24
0.08
0.12
0.14
0.1
0.16
0.2
0.16
0.4
0.12
0.18
0.24
0.46
0.18
0.16
0.2
0.1
0.16
0.26
0.3
0.4
0.18
0.14
0.08
0.22
0.14
0.2
0.1
0.12
0.14
0.2
0.16
0.3
0.06
0.14
0.3
0.16
0.5
0.16
0.24
0.12
0.14
0.22
0.16
0.2
0.18
0.12
0.2
0.22
0.16
0.18
0.22
0.1
0.24
0.14
0.14
0.16
0.12
0.1
0.1
0.06
0.14
0.08
0.12
0.18
0.06
0.46
0.5
0.16
0.2
0.1
0.36
0.18
0.18
0.18
0.16
0.06
0.34
0.2
0.14
0.14
0.2
0.44
0.16
0.22
0.08
0.12
0.08
0.0
0.08
0.96
0.16
0.68
0.22
0.22
0.18
0.16
0.1
0.4
0.2
0.18
0.2
0.16
0.06
0.1
0.26
0.2
0.22
0.72
0.18
0.16
0.24
0.08
0.22
0.16
0.22
0.16
0.1
0.14
0.14
0.58
0.16
0.12
0.1
0.26
0.08
0.14
0.12
0.36
0.18
0.14
0.16
0.26
0.32
0.3
0.14
0.12
0.18
0.34
0.08
0.2
0.26
0.14
0.4
0.12
0.1
0.12
0.12
0.18
0.2
0.48
0.16
0.16
0.46
0.4
0.12
0.18
0.14
0.2
0.12
0.08
0.2
0.52
0.08
0.14
0.32
0.02
0.08
0.2
0.12
0.28
0.18
0.28
0.18
0.46
0.42
0.18
0.12
0.28
0.38
0.14
0.3
0.2
0.26
0.2
0.14
0.2
0.04
0.2
0.64
0.22
0.24
0.14
0.32
0.14
0.2
0.28
0.3
0.14
0.22
0.26
0.22
0.18
0.2
0.1
0.22
0.3
0.14
0.12
0.66
0.28
0.14
0.22
0.2
0.18
0.22
0.16
0.26
0.12
0.14
0.18
0.34
0.14
0.12
0.16
0.52
0.14
0.24
0.12
0.16
0.16
0.22
0.16
0.16
0.46
0.16
0.14
0.12
0.22
0.42
0.2
0.24
0.16
0.52
0.02
0.04
0.16
0.3
0.28
0.4
0.24
0.14
0.12
0.12
0.22
0.24
0.16
0.3
0.1
0.16
0.18
0.14
0.16
0.3
0.12
0.26
0.14
0.12
0.12
0.16
0.14
0.3
0.4
0.32
0.14
0.1
0.28
0.14
0.22
0.4
0.22
0.08
0.74
0.18
0.6
0.18
0.3
0.0
0.28
0.06
0.2
0.42
0.38
0.12
0.14
0.08
0.1
0.1
0.14
0.26
0.26
0.3
0.08
0.2
0.22
0.28
0.22
0.12
0.42
0.28
0.38
0.12
0.14
0.28
0.26
0.1
0.5
0.18
0.36
0.28
0.16
0.36
0.24
0.26
0.16
0.18
0.54
0.18
0.08
0.1
0.16
0.12
0.3
0.22
0.18
0.18
0.06
0.1
0.16
0.22
0.16
0.18
0.1
0.12
0.2
0.32
0.24
0.12
0.2
0.12
0.24
0.26
0.24
0.18
0.1
0.14
0.18
0.24
0.06
0.16
0.26
0.58
0.16
0.48
0.12
0.14
0.18
0.08
0.24
0.12
0.2
0.12
0.14
0.38
0.14
0.14
0.06
0.16
0.2
0.3
0.12
0.1
0.06
0.1
0.32
0.22
0.4
0.12
0.08
0.26
0.46
0.18
0.28
0.46
0.42
0.46
0.14
0.22
0.1
0.14
0.08
0.34
0.22
0.14
0.58
0.36
0.22
0.28
0.14
0.32
0.22
0.2
0.28
0.1
0.22
0.22
0.12
0.22
0.22
0.58
0.1
0.16
0.24
0.02
0.1
0.4
0.62
0.16
0.1
0.16
0.28
0.22
0.28
0.18
0.24
0.22
0.2
0.24
0.4
0.14
0.1
0.12
0.1
0.14
0.16
0.18
0.1
0.28
0.14
0.22
0.4
0.2
0.2
0.1
0.74
0.18
0.12
0.22
0.1
0.22
0.34
0.38
0.18
0.14
0.36
0.18
0.18
0.14
0.2
0.46
0.14
0.14
0.2
0.4
0.18
0.32
0.04
0.36
0.14
