freq
0.18
0.22
0.14
0.1
0.18
0.26
0.28
0.14
0.1
0.08
0.04
0.08
0.16
0.1
0.14
0.14
0.14
0.22
0.12
0.26
0.36
0.18
0.22
0.22
0.14
0.06
0.12
0.16
0.16
0.24
0.68
0.08
0.08
0.24
0.12
0.2
0.12
0.1
0.08
0.1
0.06
0.16
0.14
0.1
0.1
0.08
0.38
0.1
0.04
0.06
0.12
0.06
0.22
0.24
0.2
0.16
0.06
0.08
0.08
0.14
0.08
0.22
0.2
0.3
0.38
0.18
0.16
0.1
0.08
0.22
0.14
0.06
0.34
0.1
0.18
0.14
0.52
0.12
0.06
0.16
0.42
0.36
0.12
0.14
0.26
0.1
0.16
0.22
0.14
0.1
0.06
0.22
0.08
0.1
0.1
0.12
0.16
0.12
0.14
0.12
0.14
0.2
0.16
0.06
0.22
0.12
0.26
0.02
0.1
0.12
0.1
0.1
0.2
0.1
0.1
0.12
0.16
0.14
0.12
0.08
0.26
0.08
0.14
0.26
0.54
0.12
0.18
0.1
0.3
0.12
0.2
0.48
0.12
0.12
0.12
0.12
0.14
0.12
0.12
0.18
0.14
0.3
0.08
0.12
0.36
0.16
0.04
0.2
0.12
0.52
0.16
0.16
0.12
0.14
0.24
0.12
0.1
0.16
0.28
0.1
0.26
0.14
0.12
0.14
0.1
0.08
0.12
0.14
0.24
0.16
0.1
0.12
0.1
0.32
0.14
0.14
0.12
0.14
0.12
0.22
0.3
0.54
0.12
0.12
0.08
0.1
0.28
0.06
0.28
0.14
0.12
0.22
0.08
0.1
0.28
0.22
0.16
0.08
0.36
0.44
0.2
0.72
0.12
0.04
0.18
0.06
0.06
0.12
0.08
0.4
0.12
0.06
0.18
0.08
0.14
0.18
0.24
0.02
0.12
0.02
0.3
0.56
0.48
0.14
0.1
0.08
0.14
0.3
0.24
0.18
0.12
0.1
0.1
0.12
0.08
0.06
0.14
0.44
0.24
0.1
0.2
0.2
0.16
0.16
0.14
0.22
0.06
0.18
0.24
0.12
0.08
0.18
0.14
0.06
0.26
0.3
0.36
0.2
0.18
0.18
0.6
0.18
0.06
0.2
0.06
0.12
0.16
0.08
0.06
0.18
0.1
0.12
0.12
0.16
0.06
0.16
0.06
0.18
0.12
0.12
0.12
0.12
0.3
0.1
0.0
0.14
0.14
0.1
0.1
0.1
0.08
0.2
0.22
0.26
0.08
0.12
0.06
0.08
0.12
0.06
0.04
0.14
0.12
0.12
0.04
0.12
0.1
0.12
0.12
0.1
0.22
0.12
0.18
0.4
0.08
0.24
0.04
0.16
0.08
0.1
0.12
0.28
0.14
0.22
0.12
0.2
0.1
0.36
0.12
0.36
0.14
0.16
0.3
0.32
0.18
0.14
0.12
0.1
0.12
0.16
0.02
0.14
0.12
0.08
0.06
0.1
0.08
0.28
0.54
0.14
0.32
0.22
0.44
0.08
0.06
0.08
0.06
0.12
0.2
0.18
0.08
0.1
0.08
0.28
0.18
0.16
0.1
0.1
0.26
0.06
0.36
0.26
0.56
0.1
0.12
0.1
0.62
0.58
0.48
0.1
0.1
0.16
0.14
0.16
0.08
0.1
0.18
0.16
0.08
0.06
0.38
0.14
0.06
0.26
0.22
0.08
0.12
0.3
0.16
0.36
0.54
0.2
0.14
0.06
0.14
0.1
0.12
0.12
0.14
0.3
0.16
0.12
0.16
0.12
0.2
0.1
0.1
0.08
0.12
0.12
0.1
0.12
0.04
0.14
0.2
0.06
0.06
0.1
0.04
0.2
0.18
0.22
0.2
0.24
0.14
0.08
0.24
0.08
0.14
0.06
0.16
0.1
0.14
0.08
0.08
0.52
0.16
0.14
0.2
0.2
0.16
0.14
0.2
0.26
0.16
0.16
0.24
0.3
0.26
0.84
1.0
0.3
0.2
0.28
0.12
0.24
0.2
0.14
0.12
0.32
0.1
0.14
0.2
0.42
0.12
0.36
0.18
0.14
0.16
0.12
0.08
0.04
0.08
0.06
0.22
0.24
0.2
0.38
0.08
0.14
0.14
0.02
0.16
0.3
0.1
0.16
0.1
0.16
0.22
0.14
