fold,roc_auc,average_precision,accuracy_t,f1_t,threshold_used,best_alpha,best_cv,best_mit,z_candidate_id,z_category,z_inner_best_score,z_names,n_z,cv_used_effective,nnz_theta,cap_hit_likely,error
1,0.5306122448979591,0.524951061971472,0.5476190476190477,0.6545454545454545,0.38920502526295425,0.5,0.2,50,3,random,0.6984796019464713,hsa_miR_X6f_3p;hsa_miR_X9i_5p;hsa_miR_X8h_5p;hsa_miR_X10j_3p;hsa_miR_X1a_3p;hsa_miR_X4d_3p;hsa_miR_X17q_5p;hsa_miR_X21t_5p;hsa_miR_X13m_3p;hsa_miR_X14n_5p,10,0.200001,2.0,0.0,
2,,,,,,0.1,0.4,10,9,high_variance,,hsa_miR_X8h_5p;hsa_miR_X20t_5p;hsa_miR_X21t_5p;hsa_miR_X14n_5p;hsa_miR_X13m_3p;hsa_miR_X6f_3p;hsa_miR_X12l_5p;hsa_miR_X3c_3p;hsa_miR_X10j_3p;hsa_miR_X4d_3p,10,,,,attempt to get argmin of an empty sequence
3,0.6712018140589568,0.7391062951352549,0.5238095238095238,0.6551724137931034,0.36820839022040486,0.1,0.2,10,10,high_variance,0.6816453895051444,hsa_miR_X6f_3p;hsa_miR_X13m_3p;hsa_miR_X7g_3p;hsa_miR_X18r_3p;hsa_miR_X4d_3p;hsa_miR_X8h_5p;hsa_miR_X21t_5p;hsa_miR_X12l_5p;hsa_miR_X20t_5p;hsa_miR_X9i_5p,10,0.200001,0.0,0.0,
4,0.6142857142857143,0.6120659304289335,0.4878048780487805,0.6037735849056604,0.3779645927925696,0.1,0.3,5,4,random,0.6722132184407229,hsa_miR_X7g_3p;hsa_miR_X17q_5p;hsa_miR_X8h_5p;hsa_miR_X11k_3p;hsa_miR_X16p_5p;hsa_miR_X10j_3p;hsa_miR_X13m_3p;hsa_miR_X18r_3p;hsa_miR_X14n_5p;hsa_miR_X4d_3p,10,0.35000099999999995,0.0,0.0,
5,,,,,,0.1,0.4,10,4,random,,hsa_miR_X1a_3p;hsa_miR_X17q_5p;hsa_miR_X3c_3p;hsa_miR_X7g_3p;hsa_miR_X4d_3p;hsa_miR_X2b_5p;hsa_miR_X21t_5p;hsa_miR_X11k_3p;hsa_miR_X14n_5p;hsa_miR_X9i_5p,10,,,,attempt to get argmin of an empty sequence
