i,j,freq
0,0,0.0
0,1,0.0
0,2,0.98
0,3,1.0
0,4,0.0
0,5,0.9
0,6,0.0
0,7,0.88
0,8,0.0
0,9,0.0
0,10,0.0
0,11,0.0
0,12,0.0
0,13,0.0
0,14,1.0
0,15,0.0
0,16,0.0
0,17,0.0
0,18,0.0
0,19,0.0
1,1,0.0
1,2,1.0
1,3,1.0
1,4,0.0
1,5,0.9
1,6,0.0
1,7,0.84
1,8,0.0
1,9,0.0
1,10,0.0
1,11,0.0
1,12,0.0
1,13,0.0
1,14,1.0
1,15,0.0
1,16,0.0
1,17,0.0
1,18,0.0
1,19,0.0
2,2,1.0
2,3,1.0
2,4,1.0
2,5,1.0
2,6,0.3
2,7,1.0
2,8,0.8
2,9,0.38
2,10,0.12
2,11,0.06
2,12,0.48
2,13,0.84
2,14,1.0
2,15,1.0
2,16,0.94
2,17,0.92
2,18,0.78
2,19,0.48
3,3,1.0
3,4,1.0
3,5,1.0
3,6,0.22
3,7,0.98
3,8,0.5
3,9,0.34
3,10,0.12
3,11,0.08
3,12,0.42
3,13,0.84
3,14,1.0
3,15,1.0
3,16,0.92
3,17,0.84
3,18,0.66
3,19,0.52
4,4,0.0
4,5,0.96
4,6,0.0
4,7,0.7
4,8,0.0
4,9,0.0
4,10,0.0
4,11,0.0
4,12,0.0
4,13,0.0
4,14,1.0
4,15,0.0
4,16,0.0
4,17,0.0
4,18,0.0
4,19,0.0
5,5,0.22
5,6,0.24
5,7,0.26
5,8,0.8
5,9,0.1
5,10,0.06
5,11,0.04
5,12,0.28
5,13,0.52
5,14,1.0
5,15,0.9
5,16,0.68
5,17,0.34
5,18,0.34
5,19,0.26
6,6,0.0
6,7,0.18
6,8,0.0
6,9,0.0
6,10,0.0
6,11,0.0
6,12,0.0
6,13,0.0
6,14,0.46
6,15,0.0
6,16,0.0
6,17,0.0
6,18,0.0
6,19,0.0
7,7,0.06
7,8,0.26
7,9,0.22
7,10,0.16
7,11,0.06
7,12,0.2
7,13,0.38
7,14,0.96
7,15,0.86
7,16,0.62
7,17,0.2
7,18,0.26
7,19,0.2
8,8,0.0
8,9,0.0
8,10,0.0
8,11,0.0
8,12,0.0
8,13,0.0
8,14,0.12
8,15,0.0
8,16,0.0
8,17,0.0
8,18,0.0
8,19,0.0
9,9,0.0
9,10,0.0
9,11,0.0
9,12,0.0
9,13,0.0
9,14,0.16
9,15,0.0
9,16,0.0
9,17,0.0
9,18,0.0
9,19,0.0
10,10,0.0
10,11,0.0
10,12,0.0
10,13,0.0
10,14,0.18
10,15,0.0
10,16,0.0
10,17,0.0
10,18,0.0
10,19,0.0
11,11,0.0
11,12,0.0
11,13,0.0
11,14,0.14
11,15,0.0
11,16,0.0
11,17,0.0
11,18,0.0
11,19,0.0
12,12,0.0
12,13,0.0
12,14,0.16
12,15,0.0
12,16,0.0
12,17,0.0
12,18,0.0
12,19,0.0
13,13,0.0
13,14,0.32
13,15,0.0
13,16,0.0
13,17,0.0
13,18,0.0
13,19,0.0
14,14,0.56
14,15,0.5
14,16,0.44
14,17,0.42
14,18,0.4
14,19,0.34
15,15,0.0
15,16,0.0
15,17,0.0
15,18,0.0
15,19,0.0
16,16,0.0
16,17,0.0
16,18,0.0
16,19,0.0
17,17,0.0
17,18,0.0
17,19,0.0
18,18,0.0
18,19,0.0
19,19,0.0
