freq
0.08
0.04
0.02
0.3
0.06
0.1
0.22
0.0
0.06
0.04
0.06
0.64
0.04
0.06
0.06
0.04
0.06
0.06
0.02
0.1
0.02
0.42
0.02
0.0
0.02
0.06
0.04
0.04
0.12
0.04
0.2
0.42
0.14
0.02
0.16
0.12
0.08
0.08
0.08
0.18
0.06
0.12
0.32
0.26
0.18
0.12
0.04
0.1
0.04
0.06
0.02
0.36
0.08
0.06
0.02
0.08
0.06
0.06
0.24
0.12
0.06
0.1
0.12
0.1
0.1
0.04
0.04
0.08
0.46
0.36
0.06
0.06
0.06
0.2
0.0
0.1
0.28
0.22
0.06
0.06
0.46
0.02
0.04
0.1
0.14
0.08
0.14
0.22
0.12
0.02
0.04
0.26
0.18
0.04
0.04
0.04
0.1
0.04
0.06
0.08
0.36
0.58
0.02
0.34
0.42
0.1
0.02
0.74
0.04
0.02
0.24
0.08
0.28
0.06
0.02
0.18
0.14
0.06
0.04
0.16
0.06
0.1
0.06
0.3
0.02
0.06
0.2
0.04
0.02
0.14
0.02
0.02
0.2
0.2
0.12
0.04
0.06
0.08
0.26
0.06
0.14
0.2
0.1
0.08
0.0
0.12
0.08
0.06
0.08
0.1
0.2
0.06
0.04
0.3
0.14
0.02
0.12
0.02
0.12
0.12
0.06
0.28
0.06
0.0
0.14
0.08
0.12
0.12
0.22
0.12
0.14
0.02
0.12
0.04
0.2
0.64
0.04
0.08
0.06
0.18
0.36
0.1
0.14
0.24
0.1
0.1
0.06
0.12
0.12
0.06
0.26
0.36
0.12
0.54
0.06
0.06
0.1
0.2
0.0
0.04
0.02
0.46
0.02
0.08
0.04
0.08
0.06
0.3
0.3
0.04
0.02
0.1
0.08
0.04
0.02
0.06
0.14
0.02
0.02
0.28
0.08
0.08
0.02
0.04
0.12
0.06
0.04
0.04
0.16
0.06
0.12
0.02
0.32
0.08
0.04
0.04
0.2
0.06
0.1
0.28
0.3
0.02
0.1
0.02
0.02
0.02
0.16
0.2
0.1
0.04
0.06
0.04
0.08
0.02
0.28
0.4
0.04
0.2
0.12
0.06
0.04
0.08
0.02
0.12
0.1
0.1
0.8
0.06
0.08
0.04
0.0
0.04
0.08
0.12
0.04
0.7
0.1
0.26
0.08
0.16
0.26
0.06
0.04
0.12
0.02
0.06
0.32
0.12
0.08
0.06
0.04
0.1
0.06
0.04
0.1
0.08
0.06
0.08
0.04
0.1
0.02
0.06
0.1
0.12
0.16
0.08
0.18
0.04
0.1
0.06
0.06
0.32
0.04
0.12
0.04
0.12
0.1
0.04
0.14
0.02
0.02
0.02
0.04
0.06
0.06
0.02
0.1
0.26
0.14
0.16
0.06
0.16
0.18
0.24
0.08
0.08
0.1
0.28
0.02
0.06
0.06
0.08
0.0
0.18
0.14
0.12
0.08
0.1
0.1
0.16
0.6
0.14
0.1
0.04
0.1
0.08
0.12
0.06
0.24
0.44
0.14
0.14
0.06
0.04
0.08
0.08
0.08
0.02
0.44
0.3
0.1
0.16
0.14
0.0
0.24
0.06
0.06
0.14
0.42
0.3
0.1
0.1
0.1
0.1
0.06
0.04
0.06
0.06
0.12
0.3
0.06
0.04
0.0
0.1
0.24
0.26
0.12
0.18
0.04
0.1
0.04
0.06
0.04
0.24
0.58
0.14
0.08
0.28
0.12
0.2
0.06
0.2
0.04
0.0
0.1
0.02
0.04
0.34
0.06
0.04
0.16
0.08
0.06
0.24
0.16
0.08
0.1
0.34
0.08
0.1
0.04
0.2
0.24
0.14
0.08
0.96
0.08
0.06
0.08
0.34
0.26
0.06
0.08
0.02
0.24
0.08
0.1
0.74
0.1
0.12
0.1
0.18
0.02
0.08
0.02
0.08
0.02
0.06
0.26
0.12
0.1
0.06
0.14
0.12
0.2
0.06
0.04
0.1
0.0
0.06
0.12
0.12
0.14
0.14
0.1
0.12
0.08
1.0
0.5
0.08
0.02
0.06
0.08
0.06
0.24
0.1
0.04
0.04
0.32
0.08
0.1
0.1
0.64
0.08
0.14
0.1
0.08
0.04
0.06
0.1
